annotation_id,annotation_name,size,linkout,date_download,go_download_link
R-SCE-1296346,Tandem pore domain potassium channels,1,https://reactome.org/PathwayBrowser/#/R-SCE-1296346,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1299287,Tandem pore domain halothane-inhibited K+ channel (THIK),1,https://reactome.org/PathwayBrowser/#/R-SCE-1299287,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1299308,Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),1,https://reactome.org/PathwayBrowser/#/R-SCE-1299308,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1299316,TWIK-releated acid-sensitive K+ channel (TASK),1,https://reactome.org/PathwayBrowser/#/R-SCE-1299316,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1299344,TWIK-related spinal cord K+ channel (TRESK),1,https://reactome.org/PathwayBrowser/#/R-SCE-1299344,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1299361,TWIK-related alkaline pH activated K+ channel (TALK),1,https://reactome.org/PathwayBrowser/#/R-SCE-1299361,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1299503,TWIK related potassium channel (TREK),1,https://reactome.org/PathwayBrowser/#/R-SCE-1299503,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5576886,Phase 4 - resting membrane potential,1,https://reactome.org/PathwayBrowser/#/R-SCE-5576886,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-480985,Synthesis of dolichyl-phosphate-glucose,1,https://reactome.org/PathwayBrowser/#/R-SCE-480985,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-176974,Unwinding of DNA,4,https://reactome.org/PathwayBrowser/#/R-SCE-176974,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1369007,Mitochondrial ABC transporters,1,https://reactome.org/PathwayBrowser/#/R-SCE-1369007,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-193048,Androgen biosynthesis,1,https://reactome.org/PathwayBrowser/#/R-SCE-193048,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3065679,SUMO is proteolytically processed,3,https://reactome.org/PathwayBrowser/#/R-SCE-3065679,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3215018,Processing and activation of SUMO,6,https://reactome.org/PathwayBrowser/#/R-SCE-3215018,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-442380,Zinc influx into cells by the SLC39 gene family,1,https://reactome.org/PathwayBrowser/#/R-SCE-442380,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8943724,Regulation of PTEN gene transcription,1,https://reactome.org/PathwayBrowser/#/R-SCE-8943724,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2465910,MASTL Facilitates Mitotic Progression,3,https://reactome.org/PathwayBrowser/#/R-SCE-2465910,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-880009,Interconversion of 2-oxoglutarate and 2-hydroxyglutarate,1,https://reactome.org/PathwayBrowser/#/R-SCE-880009,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9707616,Heme signaling,1,https://reactome.org/PathwayBrowser/#/R-SCE-9707616,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-74259,Purine catabolism,4,https://reactome.org/PathwayBrowser/#/R-SCE-74259,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8963899,Plasma lipoprotein remodeling,2,https://reactome.org/PathwayBrowser/#/R-SCE-8963899,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8964058,HDL remodeling,2,https://reactome.org/PathwayBrowser/#/R-SCE-8964058,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-425561,Sodium/Calcium exchangers,1,https://reactome.org/PathwayBrowser/#/R-SCE-425561,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8949215,Mitochondrial calcium ion transport,1,https://reactome.org/PathwayBrowser/#/R-SCE-8949215,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2395516,Electron transport from NADPH to Ferredoxin,2,https://reactome.org/PathwayBrowser/#/R-SCE-2395516,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3065678,"SUMO is transferred from E1 to E2 (UBE2I, UBC9)",4,https://reactome.org/PathwayBrowser/#/R-SCE-3065678,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-4085377,SUMOylation of SUMOylation proteins,4,https://reactome.org/PathwayBrowser/#/R-SCE-4085377,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-4570464,SUMOylation of RNA binding proteins,3,https://reactome.org/PathwayBrowser/#/R-SCE-4570464,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3065676,SUMO is conjugated to E1 (UBA2:SAE1),3,https://reactome.org/PathwayBrowser/#/R-SCE-3065676,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8964540,Alanine metabolism,2,https://reactome.org/PathwayBrowser/#/R-SCE-8964540,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8964572,Lipid particle organization,5,https://reactome.org/PathwayBrowser/#/R-SCE-8964572,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,2,https://reactome.org/PathwayBrowser/#/R-SCE-176407,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-110330,Recognition and association of DNA glycosylase with site containing an affected purine,1,https://reactome.org/PathwayBrowser/#/R-SCE-110330,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-110331,Cleavage of the damaged purine,1,https://reactome.org/PathwayBrowser/#/R-SCE-110331,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-73927,Depurination,1,https://reactome.org/PathwayBrowser/#/R-SCE-73927,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2682334,EPH-Ephrin signaling,2,https://reactome.org/PathwayBrowser/#/R-SCE-2682334,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3928662,EPHB-mediated forward signaling,2,https://reactome.org/PathwayBrowser/#/R-SCE-3928662,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8948747,Regulation of PTEN localization,1,https://reactome.org/PathwayBrowser/#/R-SCE-8948747,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-70921,Histidine catabolism,1,https://reactome.org/PathwayBrowser/#/R-SCE-70921,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-68949,Orc1 removal from chromatin,1,https://reactome.org/PathwayBrowser/#/R-SCE-68949,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-74182,Ketone body metabolism,1,https://reactome.org/PathwayBrowser/#/R-SCE-74182,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-77111,Synthesis of Ketone Bodies,1,https://reactome.org/PathwayBrowser/#/R-SCE-77111,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-198765,Signalling to ERK5,1,https://reactome.org/PathwayBrowser/#/R-SCE-198765,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5607761,Dectin-1 mediated noncanonical NF-kB signaling,1,https://reactome.org/PathwayBrowser/#/R-SCE-5607761,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5676590,NIK-->noncanonical NF-kB signaling,1,https://reactome.org/PathwayBrowser/#/R-SCE-5676590,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2393930,Phosphate bond hydrolysis by NUDT proteins,1,https://reactome.org/PathwayBrowser/#/R-SCE-2393930,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2467813,Separation of Sister Chromatids,1,https://reactome.org/PathwayBrowser/#/R-SCE-2467813,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2187335,The retinoid cycle in cones (daylight vision),3,https://reactome.org/PathwayBrowser/#/R-SCE-2187335,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-71288,Creatine metabolism,1,https://reactome.org/PathwayBrowser/#/R-SCE-71288,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-425986,Sodium/Proton exchangers,1,https://reactome.org/PathwayBrowser/#/R-SCE-425986,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-373076,Class A/1 (Rhodopsin-like receptors),2,https://reactome.org/PathwayBrowser/#/R-SCE-373076,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-419408,Lysosphingolipid and LPA receptors,2,https://reactome.org/PathwayBrowser/#/R-SCE-419408,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-500792,GPCR ligand binding,2,https://reactome.org/PathwayBrowser/#/R-SCE-500792,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5423646,Aflatoxin activation and detoxification,1,https://reactome.org/PathwayBrowser/#/R-SCE-5423646,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1614517,Sulfide oxidation to sulfate,1,https://reactome.org/PathwayBrowser/#/R-SCE-1614517,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-428643,Organic anion transporters,2,https://reactome.org/PathwayBrowser/#/R-SCE-428643,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-189085,Digestion of dietary carbohydrate,1,https://reactome.org/PathwayBrowser/#/R-SCE-189085,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8935690,Digestion,1,https://reactome.org/PathwayBrowser/#/R-SCE-8935690,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1483076,Synthesis of CL,1,https://reactome.org/PathwayBrowser/#/R-SCE-1483076,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1482883,Acyl chain remodeling of DAG and TAG,1,https://reactome.org/PathwayBrowser/#/R-SCE-1482883,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8848584,Wax and plasmalogen biosynthesis,1,https://reactome.org/PathwayBrowser/#/R-SCE-8848584,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9640463,Wax biosynthesis,1,https://reactome.org/PathwayBrowser/#/R-SCE-9640463,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2453902,The canonical retinoid cycle in rods (twilight vision),1,https://reactome.org/PathwayBrowser/#/R-SCE-2453902,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9018676,Biosynthesis of D-series resolvins,1,https://reactome.org/PathwayBrowser/#/R-SCE-9018676,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9018677,Biosynthesis of DHA-derived SPMs,1,https://reactome.org/PathwayBrowser/#/R-SCE-9018677,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9018678,Biosynthesis of specialized proresolving mediators (SPMs),1,https://reactome.org/PathwayBrowser/#/R-SCE-9018678,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9018679,Biosynthesis of EPA-derived SPMs,1,https://reactome.org/PathwayBrowser/#/R-SCE-9018679,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9018681,Biosynthesis of protectins,1,https://reactome.org/PathwayBrowser/#/R-SCE-9018681,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9018896,Biosynthesis of E-series 18(S)-resolvins,1,https://reactome.org/PathwayBrowser/#/R-SCE-9018896,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9020265,Biosynthesis of aspirin-triggered D-series resolvins,1,https://reactome.org/PathwayBrowser/#/R-SCE-9020265,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9023661,Biosynthesis of E-series 18(R)-resolvins,1,https://reactome.org/PathwayBrowser/#/R-SCE-9023661,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8963678,Intestinal lipid absorption,1,https://reactome.org/PathwayBrowser/#/R-SCE-8963678,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-964739,N-glycan trimming and elongation in the cis-Golgi,1,https://reactome.org/PathwayBrowser/#/R-SCE-964739,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-964827,"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2",1,https://reactome.org/PathwayBrowser/#/R-SCE-964827,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,1,https://reactome.org/PathwayBrowser/#/R-SCE-2730905,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-209776,Metabolism of amine-derived hormones,1,https://reactome.org/PathwayBrowser/#/R-SCE-209776,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-209931,Serotonin and melatonin biosynthesis,1,https://reactome.org/PathwayBrowser/#/R-SCE-209931,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
