annotation_id,annotation_name,annotation_description,size,linkout,date_download,go_download_link
GO:0005680,anaphase-promoting complex,"A ubiquitin ligase complex that degrades mitotic cyclins and anaphase inhibitory protein, thereby triggering sister chromatid separation and exit from mitosis. Substrate recognition by APC occurs through degradation signals, the most common of which is termed the Dbox degradation motif, originally discovered in cyclin B. [GOC:jh, GOC:vw, PMID:10465783, PMID:10611969]",76,http://amigo.geneontology.org/amigo/term/GO:0005680,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0033116,endoplasmic reticulum-Golgi intermediate compartment membrane,"The lipid bilayer surrounding any of the compartments of the endoplasmic reticulum (ER)-Golgi intermediate compartment system. [GOC:mah, GOC:pr, PMID:16723730]",137,http://amigo.geneontology.org/amigo/term/GO:0033116,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070971,endoplasmic reticulum exit site,"An endoplasmic reticulum part at which COPII-coated vesicles are produced. [NIF_Subcellular:sao124393998, PMID:15623529, PMID:16957052]",54,http://amigo.geneontology.org/amigo/term/GO:0070971,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0016514,SWI/SNF complex,"A SWI/SNF-type complex that contains 8 to 14 proteins, including both conserved (core) and nonconserved components; contains the ATPase product of the yeast SNF2 or mammalian SMARCA4/BAF190A/BRG1 gene, or an ortholog thereof. [GOC:bhm, PMID:12672490]",87,http://amigo.geneontology.org/amigo/term/GO:0016514,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035060,brahma complex,"A SWI/SNF-type complex that contains 8 to 14 proteins, including both conserved (core) and nonconserved components; contains the ATPase product of the Drosophila brm (brahma) or mammalian SMARCA2/BAF190B/BRM gene, or an ortholog thereof. [GOC:bhm, PMID:10809665, PMID:12482982]",15,http://amigo.geneontology.org/amigo/term/GO:0035060,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071564,npBAF complex,"A SWI/SNF-type complex that is found in neural stem or progenitor cells, and in human contains actin and proteins encoded by the ARID1A/BAF250A or ARID1B/BAF250B, SMARCD1/BAF60A, SMARCD3/BAF60C, SMARCA2/BRM/BAF190B, SMARCA4/BRG1/BAF190A, SMARCB1/BAF47, SMARCC1/BAF155, SMARCE1/BAF57, SMARCC2/BAF170, PHF10/BAF45A, ACTL6A/BAF53A genes. The npBAF complex is essential for the self-renewal/proliferative capacity of the multipotent neural stem cells. [GOC:mah, GOC:ss, PMID:17640523]",31,http://amigo.geneontology.org/amigo/term/GO:0071564,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071565,nBAF complex,"A SWI/SNF-type complex that is found in post-mitotic neurons, and in human contains actin and proteins encoded by the ARID1A/BAF250A or ARID1B/BAF250B, SMARCD1/BAF60A, SMARCD3/BAF60C, SMARCA2/BRM/BAF190B, SMARCA4/BRG1/BAF190A, SMARCB1/BAF47, SMARCC1/BAF155, SMARCE1/BAF57, SMARCC2/BAF170, DPF1/BAF45B, DPF3/BAF45C, ACTL6B/BAF53B genes. The nBAF complex along with CREST plays a role regulating the activity of genes essential for dendrite growth. [GOC:mah, GOC:ss, PMID:17640523]",33,http://amigo.geneontology.org/amigo/term/GO:0071565,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0140092,bBAF complex,"A brain-specific SWI/SNF-type complex that contains eight or nine proteins, including both conserved (core) and nonconserved components; contains the ATPase product of either the SMARCA4/BAF190A/BRG1 gene, the mammalian ortholog of the yeast SNF2 gene, or the SMARCA2/BAF190B/BRM gene, the mammalian ortholog of the Drosophila brm (brahma) gene, or an ortholog of either of these genes. Compared to the neuron-specific nBAF complex (GO:0071565) it does not contain DPF1, DPF3 or SMARCC1 or their orthologs. May contain PB1/BAF180. [GOC:bhm, PMID:12368262, PMID:12620226, PMID:15525990, PMID:17640523, PMID:17920018, PMID:8804307, PMID:8895581]",10,http://amigo.geneontology.org/amigo/term/GO:0140092,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0016581,NuRD complex,"An approximately 2 MDa multi-subunit complex that exhibits ATP-dependent chromatin remodeling activity in addition to histone deacetylase (HDAC) activity, and has been shown to establish transcriptional repression of a number of target genes in vertebrates, invertebrates and fungi. Amongst its subunits, the NuRD complex contains histone deacetylases, histone binding proteins and Mi-2-like proteins. [PMID:10589671, PMID:11743021, PMID:17289569]",63,http://amigo.geneontology.org/amigo/term/GO:0016581,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005740,mitochondrial envelope,"The double lipid bilayer enclosing the mitochondrion and separating its contents from the cell cytoplasm; includes the intermembrane space. [GOC:ai, GOC:pz]",9,http://amigo.geneontology.org/amigo/term/GO:0005740,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005749,"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)","A protein complex located in the mitochondrial inner membrane that forms part of the mitochondrial respiratory chain. Contains the four polypeptide subunits of succinate dehydrogenase, flavin-adenine dinucleotide and iron-sulfur. Catalyzes the oxidation of succinate by ubiquinone. Connects the TCA cycle with the respiratory chain. [GOC:mtg_sensu, GOC:vw, ISBN:0198547684]",14,http://amigo.geneontology.org/amigo/term/GO:0005749,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0098592,cytoplasmic side of apical plasma membrane,"The side (leaflet) of the apical region of the plasma membrane that faces the cytoplasm. [GOC:ab, GOC:dos]",6,http://amigo.geneontology.org/amigo/term/GO:0098592,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0032541,cortical endoplasmic reticulum,"A cortical network of highly dynamic tubules that are juxtaposed to the plasma membrane and undergo ring closure and tubule-branching movements. [GOC:se, PMID:10931860, PMID:17686782]",9,http://amigo.geneontology.org/amigo/term/GO:0032541,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0001772,immunological synapse,"An area of close contact between a lymphocyte (T-, B-, or natural killer cell) and a target cell formed through the clustering of particular signaling and adhesion molecules and their associated membrane rafts on both the lymphocyte and the target cell and facilitating activation of the lymphocyte, transfer of membrane from the target cell to the lymphocyte, and in some situations killing of the target cell through release of secretory granules and/or death-pathway ligand-receptor interaction. [GOC:mgi_curators, PMID:11244041, PMID:11376300]",51,http://amigo.geneontology.org/amigo/term/GO:0001772,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990229,iron-sulfur cluster assembly complex,"A protein complex capable of assembling an iron-sulfur (Fe-S) cluster. [GOC:bhm, PMID:17350958]",11,http://amigo.geneontology.org/amigo/term/GO:1990229,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005868,cytoplasmic dynein complex,"Any dynein complex with a homodimeric dynein heavy chain core that catalyzes movement along a microtubule. Cytoplasmic dynein complexes participate in many cytoplasmic transport activities in eukaryotes, such as mRNA localization, intermediate filament transport, nuclear envelope breakdown, apoptosis, transport of centrosomal proteins, mitotic spindle assembly, virus transport, kinetochore functions, and movement of signaling and spindle checkpoint proteins. Some complexes participate in intraflagellar transport. Subunits associated with the dynein heavy chain mediate association between dynein heavy chain and cargoes, and may include light chains and light intermediate chains. [GOC:cilia, GOC:hla, GOC:krc, GOC:mah, PMID:12600311]",51,http://amigo.geneontology.org/amigo/term/GO:0005868,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031985,Golgi cisterna,"Any of the thin, flattened membrane-bounded compartments that form the central portion of the Golgi complex. [GOC:mah]",15,http://amigo.geneontology.org/amigo/term/GO:0031985,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0030126,COPI vesicle coat,"One of two multimeric complexes that forms a membrane vesicle coat. The mammalian COPI subunits are called alpha-, beta-, beta'-, gamma-, delta-, epsilon- and zeta-COP. Vesicles with COPI coats are found associated with Golgi membranes at steady state. [GOC:mah, PMID:11252894]",30,http://amigo.geneontology.org/amigo/term/GO:0030126,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0098992,neuronal dense core vesicle,"A dense core vesicle (granule) that is part of a neuron. These vesicles typically contain neuropeptides. They can be found in all parts of neurons, including the soma, dendrites, axonal swellings (varicosities) and synaptic terminals. [GOC:dos, ISBN:978-0-07-181001-2, Wikipedia:Neuropeptide&oldid=713905176]",24,http://amigo.geneontology.org/amigo/term/GO:0098992,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990909,Wnt signalosome,"A multiprotein protein complex containing membrane-localized Wnt receptors and cytosolic protein complexes, which is capable of transmitting the Wnt signal. Contains at least a Wnt protein, LRP5 or LRP6, a member of the Frizzled (Fz) family, Axin and and a Dishevelled (DVL) protein. [GOC:bf, GOC:PARL, PMID:22899650, PMID:25336320]",17,http://amigo.geneontology.org/amigo/term/GO:1990909,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0016235,aggresome,An inclusion body formed by dynein-dependent retrograde transport of an aggregated protein on microtubules. [PMID:11121744],39,http://amigo.geneontology.org/amigo/term/GO:0016235,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0045334,clathrin-coated endocytic vesicle,"A clathrin-coated, membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. [GOC:go_curators]",29,http://amigo.geneontology.org/amigo/term/GO:0045334,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097729,9+2 motile cilium,"A motile cilium where the axoneme has a ring of nine outer microtubule doublets plus two central microtubules (and is therefore called a 9+2 axoneme). [GOC:cilia, PMID:22118931]",18,http://amigo.geneontology.org/amigo/term/GO:0097729,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0120293,dynein axonemal particle,"An aggregation of axonemal dyneins, their specific assembly factors, and broadly-acting chaperones that is located in the cytoplasm. [GOC:krc, PMID:30561330, PMID:32898505, PMID:33263282]",22,http://amigo.geneontology.org/amigo/term/GO:0120293,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0030286,dynein complex,"Any of several large complexes that contain two or three dynein heavy chains and several light chains, and have microtubule motor activity. [ISBN:0815316194]",19,http://amigo.geneontology.org/amigo/term/GO:0030286,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0000228,nuclear chromosome,"A chromosome that encodes the nuclear genome and is found in the nucleus of a eukaryotic cell during the cell cycle phases when the nucleus is intact. [GOC:dph, GOC:mah]",29,http://amigo.geneontology.org/amigo/term/GO:0000228,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0012507,ER to Golgi transport vesicle membrane,"The lipid bilayer surrounding a vesicle transporting substances from the endoplasmic reticulum to the Golgi. [GOC:ai, GOC:ascb_2009, GOC:dph, GOC:tb]",212,http://amigo.geneontology.org/amigo/term/GO:0012507,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0008021,synaptic vesicle,"A secretory organelle, typically 50 nm in diameter, of presynaptic nerve terminals; accumulates in high concentrations of neurotransmitters and secretes these into the synaptic cleft by fusion with the 'active zone' of the presynaptic plasma membrane. [PMID:10099709, PMID:12563290]",141,http://amigo.geneontology.org/amigo/term/GO:0008021,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0030141,secretory granule,"A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules. [GOC:mah, ISBN:0198506732]",80,http://amigo.geneontology.org/amigo/term/GO:0030141,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
